lep_id,lep_year,year,value,variable,description,unit,lep_name
E37000004,2017,2018,4624000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Coast to Capital
E37000005,2017,2018,5000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Cornwall and Isles of Scilly
E37000006,2017,2018,12818000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Coventry and Warwickshire
E37000007,2017,2018,55000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Cumbria
E37000008,2017,2018,5827000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2017,2018,67000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Dorset
E37000010,2017,2018,5184000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Enterprise M3
E37000011,2017,2018,8000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Gloucestershire
E37000012,2017,2018,2002000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Greater Birmingham and Solihull
E37000014,2017,2018,612000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Greater Lincolnshire
E37000015,2017,2018,3899000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Greater Manchester
E37000016,2017,2018,820000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Heart of the South West
E37000017,2017,2018,231000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Hertfordshire
E37000018,2017,2018,1069000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Humber
E37000019,2017,2018,1134000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Lancashire
E37000020,2017,2018,7077000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Leeds City Region
E37000021,2017,2018,7086000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Leicester and Leicestershire
E37000022,2017,2018,1642000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Liverpool City Region
E37000023,2017,2018,40969000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,London
E37000024,2017,2018,3090000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,New Anglia
E37000025,2017,2018,5256000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,North East
E37000027,2017,2018,4181000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Oxfordshire
E37000029,2017,2018,7830000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Solent
E37000030,2017,2018,1526000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,South East
E37000032,2017,2018,1767000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Stoke-on-Trent and Staffordshire
E37000034,2017,2018,146000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Tees Valley
E37000035,2017,2018,1544000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Thames Valley Berkshire
E37000036,2017,2018,85000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,The Marches
E37000037,2017,2018,3071000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,West of England
E37000038,2017,2018,137000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Worcestershire
E37000039,2017,2018,4142000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,"York, North Yorkshire and East Riding"
E37000040,2017,2018,3263000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Sheffield City Region
E37000041,2017,2018,3854000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,South East Midlands
E37000042,2017,2018,11290000.0,consultancy_facilities_non_sme,Investment in higher education spin-offs,GBP,Greater Cambridge and Greater Peterborough
E37000001,2014,2014,9090000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Black Country
E37000002,2014,2014,1312000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Buckinghamshire Thames Valley
E37000003,2014,2014,426000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Cheshire and Warrington
E37000004,2014,2014,5784000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Coast to Capital
E37000005,2014,2014,7000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Cornwall and Isles of Scilly
E37000006,2014,2014,4607000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Coventry and Warwickshire
E37000007,2014,2014,91000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Cumbria
E37000008,2014,2014,4258000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2014,2014,405000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Dorset
E37000010,2014,2014,2295000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Enterprise M3
E37000011,2014,2014,263000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Gloucestershire
E37000012,2014,2014,6377000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Greater Birmingham and Solihull
E37000013,2014,2014,15959000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Greater Cambridge and Greater Peterborough
E37000014,2014,2014,500000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Greater Lincolnshire
E37000015,2014,2014,7730000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Greater Manchester
E37000016,2014,2014,3172000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Heart of the South West
E37000017,2014,2014,3298000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Hertfordshire
E37000018,2014,2014,4280000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Humber
E37000019,2014,2014,12735000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Lancashire
E37000020,2014,2014,18320000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Leeds City Region
E37000021,2014,2014,15594000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Leicester and Leicestershire
E37000022,2014,2014,2911000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Liverpool City Region
E37000023,2014,2014,55485000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,London
E37000024,2014,2014,10820000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,New Anglia
E37000025,2014,2014,9374000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,North East
E37000026,2014,2014,432000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Northamptonshire
E37000027,2014,2014,5471000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Oxfordshire
E37000029,2014,2014,26887000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Solent
E37000030,2014,2014,9653000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,South East
E37000031,2014,2014,2982000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,South East Midlands
E37000032,2014,2014,7497000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Stoke-on-Trent and Staffordshire
E37000034,2014,2014,4849000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Tees Valley
E37000035,2014,2014,1006000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Thames Valley Berkshire
E37000036,2014,2014,3000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,The Marches
E37000037,2014,2014,7110000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,West of England
E37000038,2014,2014,250000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Worcestershire
E37000039,2014,2014,3699000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,"York, North Yorkshire and East Riding"
E37000040,2014,2014,4916000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Sheffield City Region
E37000001,2014,2015,6687000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Black Country
E37000002,2014,2015,1400000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Buckinghamshire Thames Valley
E37000003,2014,2015,587000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Cheshire and Warrington
E37000004,2014,2015,6305000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Coast to Capital
E37000005,2014,2015,5000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Cornwall and Isles of Scilly
E37000006,2014,2015,6766000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Coventry and Warwickshire
E37000007,2014,2015,87000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Cumbria
E37000008,2014,2015,3470000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,"Derby, Derbyshire, Nottingham and Nottinghamshire"
E37000009,2014,2015,315000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Dorset
E37000010,2014,2015,1555000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Enterprise M3
E37000011,2014,2015,194000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Gloucestershire
E37000012,2014,2015,6056000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Greater Birmingham and Solihull
E37000013,2014,2015,12990000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Greater Cambridge and Greater Peterborough
E37000014,2014,2015,385000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Greater Lincolnshire
E37000015,2014,2015,6458000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Greater Manchester
E37000016,2014,2015,1934000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Heart of the South West
E37000017,2014,2015,3423000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Hertfordshire
E37000018,2014,2015,3394000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Humber
E37000019,2014,2015,11710000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Lancashire
E37000020,2014,2015,34916000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Leeds City Region
E37000021,2014,2015,14553000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Leicester and Leicestershire
E37000022,2014,2015,2417000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,Liverpool City Region
E37000023,2014,2015,55128000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,London
E37000024,2014,2015,10341000.0,consultancy_facilities_public_third,Continuing professional development and education learner days,Days,New Anglia
